Species	Status	min_age	max_age
Sojanopsylla_kaltanica	extinct	268.8	272.3
Permocicada_nigrita	extinct	268.8	272.3
Permocicada_curtipennis	extinct	268.8	272.3
Kaltanopsis_ornata	extinct	268.8	272.3
Prosboloneura_colorata	extinct	268.8	272.3
Kondomoprosbole_picta	extinct	268.8	272.3
Scytinoptera_maculatoides	extinct	268.8	272.3
Scytinoptera_picturata	extinct	268.8	272.3
Scytinoptera_sibirica	extinct	268.8	272.3
Scytinoptera_kaltanica	extinct	268.8	272.3
Scytinoptera_kondomensis	extinct	268.8	272.3
Kaltanospes_kuznetskiensis	extinct	268.8	272.3
Ingruidae	extinct	268.8	272.3
Ipsviciidae	extinct	268.8	272.3
Sarbaloscytina_minuta	extinct	268.8	272.3
Archescytinidae	extinct	268.8	272.3
Hemiptera	extinct	268.8	272.3
Unicohormaphis_sorini	extinct	33.9	38
Kaltanetta_nigra	extinct	268.8	272.3
Prosboloneura_kondomensis	extinct	268.8	272.3
Prosboloneura_marginatoides	extinct	268.8	272.3
Kaltanospes_elongata	extinct	268.8	272.3
Kaltanopibrocha_boreoscytinoides	extinct	268.8	272.3
Neuropibrocha_paradunstanioides	extinct	268.8	272.3
Uraloscytina_kaltanica	extinct	268.8	272.3
Cicadopsis_rugosipenna	extinct	268.8	272.3
Pervestigia_fumosa	extinct	268.8	272.3
Sarbaloptera_sarbalensis	extinct	268.8	272.3
Scytinoptera_nigrimaculata	extinct	268.8	272.3
Scytinoptera_kondomensis	extinct	268.8	272.3
Scytinoptera_sibirica	extinct	268.8	272.3
Scytinoptera	extinct	268.8	272.3
Scytinoptera	extinct	268.8	272.3
Kaltanospes_kuznetskiensis	extinct	268.8	272.3
Neuropibrocha_ramisubcostalis	extinct	268.8	272.3
Kaltanoscytina_pospelovi	extinct	268.8	272.3
Archescytina_kondomensis	extinct	268.8	272.3
Sojanopsylla_kaltanica	extinct	268.8	272.3
Blattoprosbole_tomiensis	extinct	298.9	303.7
Archeglyphis_crassinervis	extinct	298.9	303.7
Permodunstania_prosboloides	extinct	268.8	272.3
Kaltanocicada_dunstanioides	extinct	268.8	272.3
Permocicada_nigrita	extinct	268.8	272.3
Permocicada_kuznetskiensis	extinct	268.8	272.3
Kaltanopsis_ornata	extinct	268.8	272.3
Kaltanetta_nigra	extinct	268.8	272.3
Kaltanetta_pallida	extinct	268.8	272.3
Prosboloneura_kondomensis	extinct	268.8	272.3
Prosbole_kaltanica	extinct	268.8	272.3
Pervestigia_veteris	extinct	268.8	272.3
Scytinoptera_maculatoides	extinct	268.8	272.3
Scytinoptera_picturata	extinct	268.8	272.3
Scytinoptera_sibirica	extinct	268.8	272.3
Scytinoptera_kaltanica	extinct	268.8	272.3
Permolamproptera_grandis	extinct	268.8	272.3
Scytinopterinae	extinct	268.8	272.3
Kaltanospes_kuznetskiensis	extinct	268.8	272.3
Kaltanospes_elongata	extinct	268.8	272.3
Permododa_membracoides	extinct	268.8	272.3
Permopsylla_kuznetskiensis	extinct	268.8	272.3
Palaeoscytina_sibirica	extinct	268.8	272.3
Kaltanoscytina_nigra	extinct	268.8	272.3
Archescytina_kaltanica	extinct	268.8	272.3
Scytoneura_vitripenna	extinct	268.8	272.3
Kaltanoscyta_reticulata	extinct	268.8	272.3
Scytinoptera_surijokovica	extinct	265.1	268.8
Surijokovia_lata	extinct	265.1	268.8
Tomioscarta_surijokovensis	extinct	265.1	268.8
Surijokocixius_tomiensis	extinct	265.1	268.8
Reticulocicada_brachyptera	extinct	265.1	268.8
Tomiopsyllidium_iljinskiense	extinct	265.1	268.8
Hemiptera	extinct	265.1	268.8
Sarbaloptera_sarbalensis	extinct	272.3	279.3
Prosbole	extinct	272.3	279.3
Sarbaloptera_sarbalensis	extinct	272.3	279.3
Scytinoptera_sibirica	extinct	272.3	279.3
Sarbaloscytina_angustipennis	extinct	272.3	279.3
Kaltanoscytina_latistigmata	extinct	272.3	279.3
Orthoscytina_skoki	extinct	265.1	268.8
Orthoscytina_longifurcata	extinct	265.1	268.8
Orthoscytina_surijokovensis	extinct	265.1	268.8
Orthoscytina_pallida	extinct	265.1	268.8
Tomioscarta_surijokovensis	extinct	265.1	268.8
Permaleurodes_rotundatum	extinct	265.1	268.8
Permocicada_coriacea	extinct	268.8	272.3
Orthoscytina_pallida	extinct	268.8	272.3
Scytinoptera_tomiensis	extinct	268.8	272.3
Auchenorrhyncha	extinct	268.8	272.3
Orthoscytina_skoki	extinct	265.1	268.8
Orthoscytina_iljinskiensis	extinct	265.1	268.8
Orthoscytina_suchovi	extinct	268.8	272.3
Orthoscytina_sokolovensis	extinct	252.17	259.9
Tychtoscarta_sokolvensis	extinct	252.17	259.9
Permocixiella_venosa	extinct	252.17	259.9
Orthoprosbole_congesta	extinct	254.17	259.9
Dictyoprosbole_membranosa	extinct	254.17	259.9
Reuteroscopus_carvalhoi	extinct	13.82	20.44
Paleopsylloides_anglica	extinct	33.9	38
Paleopsylloides_exhumatus	extinct	33.9	38
Schizoneurites_brevirostris	extinct	33.9	38
Meshemipteron_incertum	extinct	196.5	208.5
Termitaradus_mitnicki	extinct	13.82	20.44
Tainosia_quisqueyae	extinct	13.82	20.44
Adelges_(Adelges)_balticus	extinct	33.9	38
Acanthochermes_longirostris	extinct	33.9	38
Aleurodicus_burmiticus	extinct	93.5	99.6
Aleuronympha_bibulla	extinct	252.17	254.17
Homoptera	extinct	252.17	254.17
Protopsyllidium_lynae	extinct	252.17	254.17
Eoscartarellidae	extinct	252.17	254.17
Dysmorphoscartella_lobata	extinct	252.17	254.17
Austroprosboloides_vandijki	extinct	252.17	254.17
Neurobole_ramosa	extinct	252.17	254.17
Orthoscytina_dubitata	extinct	252.17	254.17
Beaufortiscus_dixi	extinct	252.17	254.17
Nogodina_chiapaneca	extinct	15.97	23.03
Megarostrum_azari	extinct	125.45	130
Lebanaphis_minor	extinct	125.45	130
Palaeophylloxera_seilacheri	extinct	15.97	20
Dracaphis_angustata	extinct	237	242
Drepanochaitophorus_fushunensis	extinct	47.8	56
Perissovena_heidiae	extinct	252.17	254.17
Mindarus_magnus	extinct	33.9	38
Electrocallis_scudderi	extinct	33.9	38
Gondvanoaphis_estephani	extinct	125	129.4
Ignotala	extinct	252.17	254.17
Mindarus_magnus	extinct	33.9	38
Mindarus_parvus	extinct	33.9	38
Palaeothelaxes_setosa	extinct	33.9	38
Germaraphis_dryoides	extinct	33.9	38
Germaraphis_(Germaraphis)_oculata	extinct	33.9	38
Germaraphis_(Germaraphis)_defuncta	extinct	33.9	38
Germaraphis_(Germaraphis)_rostrata	extinct	33.9	38
Germaraphis_(Germaraphis)_baltica	extinct	33.9	38
Germaraphis_(Germaraphis)_henningseni	extinct	33.9	38
Germaraphis_(Germaraphis)_ipseni	extinct	33.9	38
Germaraphis	extinct	33.9	38
Germaraphis_(Balticorostrum)_oblonga	extinct	33.9	38
Beaufortiscus	extinct	252.17	254.17
Permocicada_thompsoni	extinct	252.17	254.17
Permocicada	extinct	252.17	254.17
Permocicada	extinct	252.17	254.17
Permocicada	extinct	252.17	254.17
Stenotegmocicada_triclades	extinct	252.17	254.17
Afrostenovicia_reidae	extinct	252.17	254.17
Megoniella_multinerva	extinct	252.17	254.17
Aleuronympha_bibulla	extinct	252.17	254.17
Aleuronympha_bibulla	extinct	252.17	254.17
Germaraphis_(Balticorostrum)_cuneata	extinct	33.9	38
Germaraphis_(Henningsenia)_ungulata	extinct	33.9	38
Schizoneurites_robustus	extinct	33.9	38
Schizoneurites_fossilis	extinct	33.9	38
Schizoneurites_similis	extinct	33.9	38
Schizoneurites_electri	extinct	33.9	38
Palaeophyllaphis_longirostris	extinct	33.9	38
Palaeophyllaphis_spaercki	extinct	33.9	38
Palaeophyllaphis_incisa	extinct	33.9	38
Succaphis_holgeri	extinct	33.9	38
Mengeaphis_glandulosa	extinct	33.9	38
Tajmyraphis_zherichini	extinct	83.6	86.3
Retinaphis_rasnitsyni	extinct	83.6	86.3
Retinaphis_glandulosa	extinct	83.6	86.3
Jantardakhia_electri	extinct	83.6	86.3
Tajmyraphis_beckermigdisovae	extinct	83.6	86.3
Khatangaphis_rohdendorfi	extinct	93.9	100.5
Khatangaphis_sibirica	extinct	83.6	86.3
Palaeoforda_tajmyrensis	extinct	83.6	86.3
Antonaphis_affinis	extinct	83.6	86.3
Aphidocallis_caudatus	extinct	83.6	86.3
Antonaphis_brachycera	extinct	83.6	86.3
Aniferella_sibirica	extinct	83.6	86.3
Nordaphis_sukatchevae	extinct	93.5	113
Diphleps_yenli	extinct	13.82	20.44
Diphleps_yenli	extinct	13.82	20.44
Gerridae	extinct	33.9	37.2
Catopsylla_crawfordi	extinct	33.9	37.2
Palaeosiphon_hirsutum	extinct	33.9	38
Palaeosiphon_hirsutum	extinct	33.9	38
Oligocallis_larssoni	extinct	33.9	38
Oligocallis_debilis	extinct	33.9	38
Megantennaphis_hauniensis	extinct	33.9	38
Electrocallis_bakeri	extinct	33.9	38
Electrocallis	extinct	33.9	38
Megapodaphis_monstrabilis	extinct	33.9	38
Balticaphis_exsiccata	extinct	33.9	38
Megapodaphis_hauniae	extinct	33.9	38
Balticaphis	extinct	33.9	38
Balticomaraphis_latens	extinct	33.9	38
Larssonaphis_obnubila	extinct	33.9	38
Succinaphis_flauensgaardi	extinct	33.9	38
Pseudamphorophora_succini	extinct	33.9	38
Baltichaitophorus_jutlandicus	extinct	33.9	38
Emeljanovedusa_gentarna	extinct	33.9	38
Emeljanovedusa_gentarna	extinct	33.9	38
Waghilde_baltica	extinct	33.9	38
Paratesum_rasnitsyni	extinct	33.9	38
Protomenocria_notata	extinct	33.9	38
Protepiptera_kaweckii	extinct	33.9	38
Psycheona_variegata	extinct	33.9	38
Psycheona_striata	extinct	33.9	38
Protomenocria_notata	extinct	33.9	38
Protepiptera_kaweckii	extinct	33.9	38
Protepiptera_kaweckii	extinct	33.9	38
Protomenocria_notata	extinct	33.9	38
Protepiptera_kaweckii	extinct	33.9	38
Alicodoxa_rasnitsyni	extinct	33.9	38
Balticixius_insignis	extinct	33.9	38
Protepiptera_kaweckii	extinct	33.9	38
Angustachilus_longirostris	extinct	33.9	38
Abraracourcix_curvivenatus	extinct	48.6	55.8
Cylapopsallops_kerzhneri	extinct	33.9	38
Edessa_protera	extinct	13.82	20.44
Neazonia_tripleta	extinct	125.45	130
Neazonia_imprinta	extinct	125.45	130
Neazonia_immatura	extinct	125.45	130
Aspidiotus_crenulatus	extinct	7.246	11.62
Prosboloneura_nigripenna	extinct	268.8	272.3
Microelectrona_cladara	extinct	33.9	38
Electromyrmococcus_abductus	extinct	13.82	20.44
Electromyrmococcus_inclusus	extinct	13.82	20.44
Electromyrmococcus_reginae	extinct	13.82	20.44
Mesovelia_dominicana	extinct	13.82	20.44
Miohebrus_anderseni	extinct	13.82	20.44
Alydidae	extinct	70.6	83.5
Jersaphis_luzzii	extinct	89.8	93.9
Jersicoccus_kurthi	extinct	89.8	93.9
Grimaldiella_resinophila	extinct	89.8	93.9
Grimaldiella_gregaria	extinct	89.8	93.9
Grimaldiella	extinct	89.8	93.9
Eomatsucoccus_casei	extinct	89.8	93.9
Steingelia_cretacea	extinct	89.8	93.9
Turonicoccus_beardsleyi	extinct	89.8	93.9
Turonicoccus_grimaldii	extinct	89.8	93.9
Labiococcus_joosti	extinct	89.8	93.9
Solicoccus_nascimbenei	extinct	89.8	93.9
Koteya_luzzii	extinct	89.8	93.9
Eriococcidae	extinct	89.8	93.9
Vianagramma_goldmani	extinct	89.8	93.9
Progonocimicidae	extinct	157.3	163.5
Cicadocoris_kuzbasicus	extinct	182.7	190.8
Cicadocoris_intermedius	extinct	182.7	190.8
Exmesselensis_disspinosus	extinct	40.4	48.6
Progonocimicidae	extinct	166.1	170.3
Cicadocoris_frater	extinct	166.1	170.3
Cicadocoris_abditus	extinct	166.1	170.3
Cicadocoris_modestus	extinct	182.7	190.8
Chorotingioites_priscus	extinct	40.4	48.6
Oblongomorpha_lutetia	extinct	40.4	48.6
Cicadocoris_ambiguus	extinct	182.7	190.8
Cicadocoris_incompletus	extinct	190.8	201.3
Progonocimicidae	extinct	166.1	168.3
Progonocimicidae	extinct	166.1	170.3
Progonocimicidae	extinct	157.3	163.5
Progonocimicidae	extinct	152.1	163.5
Karabasia_jeneiseica	extinct	166.1	170.3
Shurania_sibirica	extinct	182.7	190.8
Karataviella_borzhensis	extinct	157.3	166.1
Karataviella_samkhakensis	extinct	157.3	163.5
Irkutonecta_longiclavalis	extinct	174.1	182.7
Irkutonecta_longiclavalis	extinct	174.1	182.7
Notonectidae	extinct	174.1	182.7
Naucoridae	extinct	166.1	170.3
Naucoridae	extinct	166.1	168.3
Saldonia_rasnitsyni	extinct	157.3	163.5
Saldonia_sibirica	extinct	152.1	163.5
Saldonia_sibirica	extinct	152.1	163.5
Dinaphis_multisensoriata	extinct	113	125
Acanthotrichaphis_paulisensoriata	extinct	113	125
Archeoviparosiphum_baissense	extinct	113	125
Dinaphis_multisensoriata	extinct	113	125
Acanthotrichaphis_paulisensoriata	extinct	113	125
Vitimaphis_rasnitsyni	extinct	113	125
Khotontaphis_lachnoides	extinct	122.46	125.45
Vitimaphis_rasnitsyni	extinct	113	125
Archeoviparosiphum_baissense	extinct	113	125
Archeoviparosiphum_baissense	extinct	113	125
Archeoviparosiphum_baissense	extinct	113	125
Tinaphis_laticubitus	extinct	113	125
Brimaphis_certa	extinct	113	125
Tinaphis_sibirica	extinct	166.1	170.3
Brimaphis_certa	extinct	113	125
Brimaphis_certa	extinct	113	125
Brimaphis_similis	extinct	113	125
Brimaphis_abdita	extinct	113	125
Sepiaphis_versa	extinct	113	125
Xenoaphis_viticulata	extinct	113	125
Trachaphis_guchengziensis	extinct	47.8	56
Silvaphis_eocenica	extinct	47.8	56
Furvaphis_oblonga	extinct	47.8	56
Eophloemyzus_longitarsus	extinct	47.8	56
Dongbeiaphis_furvis	extinct	47.8	56
Eocylindrites_curtirostrales	extinct	47.8	56
Orbitaphis_minor	extinct	47.8	56
Megalomytisites_longitibiales	extinct	47.8	56
Fushunocallites_wanghuacunensis	extinct	47.8	56
Huaxiacallites_reptantes	extinct	47.8	56
Hongocallis_clypeolata	extinct	47.8	56
Eocallites_mallicaudatus	extinct	47.8	56
Leptocallites_xilutianensis	extinct	47.8	56
Polychaitocallis_ovata	extinct	47.8	56
Eomakrosoura_expansirostrata	extinct	47.8	56
Liaoaphis_furvifemoralis	extinct	47.8	56
Fushunimiris_eocenica	extinct	47.8	56
Huaxiaphis_gracilicornuta	extinct	47.8	56
Karataviella_samkhakensis	extinct	157.3	163.5
Archijassus_heeri	extinct	182	183
Archijassus_heeri	extinct	182	183
Archijassus_heeri	extinct	182	183
Archijassus_heeri	extinct	182	183
Archijassus_heeri	extinct	182	183
Archijassus_heeri	extinct	182	183
Archijassus_heeri	extinct	182	183
Mesoledra_pachyneura	extinct	182	183
Mesoledra_pachyneura	extinct	182	183
Mesoledra_pachyneura	extinct	174.1	182.7
Ardela_grimmenensis	extinct	182	183
Archijassidae	extinct	182	183
Procercopina_frenzeli	extinct	182	183
Procercopidae	extinct	182	183
Liassocercopis_schnicki	extinct	182	183
Fulgoridium	extinct	182	183
Fulgoridium	extinct	182	183
Fulgoridium	extinct	182	183
Fulgoridulum_egens	extinct	182	183
Fulgoridulum_egens	extinct	182	183
Fulgoridulum_egens	extinct	182	183
Archiconiopteryx_liasina	extinct	182	183
Aphidulum_ciliatum	extinct	182	183
Toarcopsyllidium_ernsti	extinct	182	183
Liadopsylla_obtusa	extinct	182	183
Grimmenaphis_magnifica	extinct	182	183
Archiconiopteryx_liasina	extinct	182	183
Colossocossus_giganticus	extinct	112.03	122.46
Lethocerus_sulcifemoralis	extinct	28.1	33.9
Leptopharsa_poinari	extinct	13.82	20.44
Leptopharsa_evsyunini	extinct	13.82	20.44
Dictyonota_petrifacta	extinct	23.03	28.1
Derephysia_penalveri	extinct	15.97	20
Pricecoris_beckerae	extinct	113	125
Latiscutella_santosi	extinct	113	125
Nuuraphis_gemma	extinct	113	125
Asiocossus_subcostalis	extinct	190.8	201.3
Mesocicada_verrucosa	extinct	190.8	201.3
Cicadoprosbole_sogutensis	extinct	190.8	201.3
Absoluta_elongata	extinct	190.8	201.3
Ceresopsis_vitrea	extinct	190.8	201.3
Procercopis_longipennis	extinct	190.8	201.3
Cycloscytina_fulgoroides	extinct	190.8	201.3
Cixiella_reducta	extinct	190.8	201.3
Cycloscytina_fulgoroides	extinct	190.8	201.3
Ludibrium_ludus	extinct	190.8	201.3
Absoluta_distincta	extinct	190.8	201.3
Absoluta_elongata	extinct	190.8	201.3
Ceresopsis_ornata	extinct	190.8	201.3
Fulgoridiella_raetica	extinct	190.8	201.3
Ipsviciella_asiatica	extinct	190.8	201.3
Electrocallis_arnoldii	extinct	33.9	38
Megantennaphis_palaeogenica	extinct	33.9	38
Germaraphis_(Germaraphis)_dryoides	extinct	33.9	38
Germaraphis_(Germaraphis)_dryoides	extinct	33.9	38
Creaphis_theodora	extinct	228	237
Pentatomidae	extinct	47.8	56
Darniopsis_tragopea	extinct	190.8	201.3
Saldonabis_proteus	extinct	190.8	201.3
Juracipeda_popovi	extinct	145	152.1
Izinabis_kerzhneri	extinct	125	129.4
Vetanthocoris_longispicus	extinct	122.46	125.45
Vetanthocoris_decorus	extinct	125.45	130
Vetanthocoris_longispicus	extinct	125.45	130
Collivetanthocoris_rapax	extinct	125.45	130
Byssoidecerus_levigatus	extinct	125.45	130
Mecopodus_xanthos	extinct	125.45	130
Curvicaudus_ciliatus	extinct	125.45	130
Crassicerus_furtivus	extinct	125.45	130
Curticerus_venustus	extinct	125.45	130
Pustulithoracalis_gloriosus	extinct	125.45	130
Pumilanthocoris_gracilis	extinct	157.3	166.1
Pumilanthocoris_obesus	extinct	157.3	166.1
Pumilanthocoris_gracilis	extinct	157.3	166.1
Pumilanthocoris_obesus	extinct	157.3	166.1
Liadopsylla_apedetica	extinct	125.45	130
Liadopsylla_hesperia	extinct	89.8	93.9
Permopsyllidium_affine	extinct	252.17	254.17
Protopsyllidium_setosum	extinct	252.17	254.17
Madygenopsyllidium_djailautshoense	extinct	228	237
Tshekardaella_tshekardaensis	extinct	272.3	279.3
Protopsyllidium_australe	extinct	252.17	254.17
Permopsyllidium_quadrimediatum	extinct	252.17	254.17
Protopsyllidium_sinuatum	extinct	252.17	254.17
Pincombea_mirabilis	extinct	252.17	254.17
Pincombea_media	extinct	252.17	254.17
Pincombea_parvifurcata	extinct	252.17	254.17
Permopsyllidium_australense	extinct	252.17	254.17
Eopsyllidium_delicatulum	extinct	252.17	254.17
Eopsyllidium_davisi	extinct	252.17	254.17
Protopsyllidium_australe	extinct	252.17	254.17
Protopsyllidium_sinuatum	extinct	252.17	254.17
Tripsyllidium_wadei	extinct	252.17	254.17
Triassothea_analis	extinct	208.5	228
Asiopsyllidium_unicum	extinct	190.8	201.3
Poljanka_shurabensis	extinct	182.7	190.8
Poljanka_ventriculosa	extinct	157.3	166.1
Poljanka_ventriculosa	extinct	157.3	166.1
Poljanka_sharovi	extinct	157.3	166.1
Cicadellopsis_issykkulica	extinct	190.8	201.3
Poljanka	extinct	157.3	166.1
Poljanka	extinct	157.3	166.1
Cicadopsyllidium_elongatum	extinct	190.8	201.3
Carpenterella_grombtchevskayae	extinct	157.3	166.1
Karatavopsyllidium_auliense	extinct	157.3	166.1
Karatavopsyllidium_martynovi	extinct	157.3	166.1
Karatavopsyllidium	extinct	157.3	166.1
Aphidulum_heckeri	extinct	157.3	166.1
Liadopsylla_longiforceps	extinct	157.3	166.1
Liadopsylla_grandis	extinct	157.3	166.1
Liadopsylla_grandis	extinct	157.3	166.1
Liadopsylla_tenuicornis	extinct	157.3	166.1
Liadopsylla_tenuicornis	extinct	157.3	166.1
Liadopsylla_tenuicornis	extinct	157.3	166.1
Liadopsylla_turkestanica	extinct	157.3	166.1
Liadopsylla_turkestanica	extinct	157.3	166.1
Liadopsylla_turkestanica	extinct	157.3	166.1
Liadopsylla_brevifurcata	extinct	157.3	166.1
Liadopsylla_karatavica	extinct	157.3	166.1
Liadopsylla_asiatica	extinct	157.3	166.1
Liadopsylla_karatavica	extinct	157.3	166.1
Malmopsylla_karatavica	extinct	157.3	166.1
Neopsylloides_turutanovae	extinct	157.3	166.1
Gracilinervia_mastigimatoides	extinct	157.3	166.1
Pauropsylloides_jurassica	extinct	157.3	166.1
Hymenopterites_deperditus	extinct	59.2	66
Yuripopovia_wootoni	extinct	130	136.4
Aneurus	extinct	20.44	23.03
Hammapteryx_anglica	extinct	41.3	47.8
Sinaldocader_rasnitsyni	extinct	89.8	93.9
Scytinoptera_kokeni	extinct	268.8	272.3
Prosbole_hirsuta	extinct	268.8	272.3
Notonecta_vetula	extinct	113	125
Proptilocerus_dolosus	extinct	33.9	38
Limois_shanwangensis	extinct	11.608	15.97
Limois_shanwangensis	extinct	11.608	15.97
Cinara_(Cinara)_limnogena	extinct	11.608	15.97
Cinara_(Cinara)_elegans	extinct	11.608	15.97
Laccotrephes_robustus	extant	11.608	15.97
Corixa_triquetra	extinct	11.608	15.97
Carbula_crassiventris	extant	11.608	15.97
Carbula_pustulosa	extinct	11.608	15.97
Stollia_rubibrunneus	extinct	11.608	15.97
Urochela_pardalina	extinct	11.608	15.97
Urochela_falsirubra	extinct	11.608	15.97
Urochela	extinct	11.608	15.97
Limois_shanwangensis	extinct	11.608	15.97
Limois_pardalis	extinct	11.608	15.97
Aphana_lithoecia	extinct	11.608	15.97
Laccotrephes_robustus	extant	11.608	15.97
Corixa_parvoculata	extinct	11.608	15.97
Necanicarbula_shanwangiana	extinct	11.608	15.97
Urochela_nigilimbosa	extinct	11.608	15.97
Urochela_palilionacea	extinct	11.608	15.97
Oncotympana_lapidescens	extinct	11.608	15.97
Limois_shanwangensis	extinct	11.608	15.97
Aphana_lithoecia	extinct	11.608	15.97
Cinara_(Cinara)_reconditivenia	extinct	11.608	15.97
Nepidae	extinct	11.608	15.97
Manocerus_stagnans	extinct	11.608	15.97
Tarsonecta_mecopoda	extinct	11.608	15.97
Urochela_maculosa	extinct	11.608	15.97
Urochela_melaina	extinct	11.608	15.97
Positrona_shcherbakovi	extinct	33.9	38
Hispanocader_lisae	extinct	109	112.03
Venustsalda_locella	extinct	125.45	130
Propatrix_psylloides	extinct	268.8	272.3
Fulgoroidea	extinct	0	0.0117
Philagra_kudiana	extinct	15.97	20.44
Aphrophora_protocalla	extinct	15.97	20.44
Megacercopis_optima	extinct	15.97	20.44
Lavrushinia_elegantula	extinct	15.97	20.44
Mundopoides_cisthenaria	extinct	15.97	20.44
Poljanka_hirsuta	extinct	157.3	166.1
Cloresmus_shanwangi	extinct	11.608	15.97
Gonocerus_shandongensis	extinct	11.608	15.97
Pseudodasynus_nativus	extinct	11.608	15.97
Stictopleurus_breviantennus	extinct	11.608	15.97
Agramma_tertiarium	extinct	11.608	15.97
Heteroptera	extinct	11.608	15.97
Platypedia_primigenia	extinct	33.9	37.2
Mesojablonia_kukalovae	extinct	228	237
Neoricania_reticulata	extinct	41.3	47.8
Eobladina_antiqua	extinct	41.3	47.8
Giselia_multifurcata	extinct	41.3	47.8
Giselia_scalaris	extinct	41.3	47.8
Issites_glaber	extinct	41.3	47.8
Eoperlites_paradoxus	extinct	41.3	47.8
Cintux_menatensis	extinct	56	59.2
Aquarius_lunpolaensis	extinct	15.97	23.03
Aquarius_lunpolaensis	extinct	15.97	23.03
Archijassus_minutus	extinct	196.5	201.3
Archijassus_morio	extinct	196.5	201.3
Procercopis_liasina	extinct	182	183
Procercopis_jurassica	extinct	182	183
Procercopis_alutacea	extinct	182	183
Homopterites_anglicus	extinct	201.3	208.5
Margaroptilon_bulleni	extinct	174.1	182.7
Margaroptilon_woodwardi	extinct	174.1	182.7
Margaroptilon_brodiei	extinct	182	183
Cixiites_liasinus	extinct	182	183
Fulgoridium_lapideum	extinct	182	183
Fulgoridium_liadis	extinct	182	183
Fulgoridium_dubium	extinct	182	183
Fulgoridium_latum	extinct	182	183
Parafulgoridium_simplex	extinct	182	183
Fulgoridium_venosum	extinct	182	183
Fulgoridium_pallidum	extinct	182	183
Fulgoridium_geinitzi	extinct	182	183
Fulgoridium_germanicum	extinct	174.1	182.7
Protocoris_planus	extinct	196.5	201.3
Protocoris_insignis	extinct	196.5	201.3
Aphlebocoris_nana	extinct	182	183
Dysmorphoptila_liasina	extinct	201.3	208.5
Burmorthezia_kotejai	extinct	93.5	99.6
Burmorthezia_insolita	extinct	93.5	99.6
Burmorthezia	extinct	93.5	99.6
Arctorthezia	extinct	33.9	38
Mixorthezia_kozari	extinct	13.82	20.44
