"Data Provider","The Paleobiology Database"
"Data Source","The Paleobiology Database"
"Data License","Creative Commons CC-BY"
"License URL","http://creativecommons.org/licenses/by/4.0/"
"Documentation URL","http://paleobiodb.org/data1.2/occs/list_doc.html"
"Data URL","http://paleobiodb.org/data1.2/occs/list.csv?datainfo&rowcount&base_name=primates&taxon_reso=species"
"Access Time","Thu 2017-02-02 00:25:30 GMT"
"Title","PBDB Data Service"
"Parameters:"
"","base_name","primates"
"","idreso","species"
"","timerule","major"
"","taxon_status","all"
"Elapsed Time","0.117"
"Records Found","2898"
"Records Returned","2898"
"Records:"
"occurrence_no","record_type","reid_no","flags","collection_no","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","reference_no"
"166102","occ","","","14986","Plesiadapis cf. churchilli","species","50430","","Plesiadapis churchilli","species","50430","Tiffanian","","61.7","56.8","3716"
"166104","occ","","","14987","Chiromyoides caesor","species","45057","","Chiromyoides caesor","species","45057","Tiffanian","","61.7","56.8","3716"
"166120","occ","","","14989","Nannodectes n. sp. gazini","species","48972","","Nannodectes gazini","species","48972","Tiffanian","","61.7","56.8","1634"
"166121","occ","","","14989","Plesiadapis jepseni","species","50437","subjective synonym of","Plesiadapis anceps","species","50429","Tiffanian","","61.7","56.8","1609"
"166122","occ","","","14989","Plesiolestes n. sp. sirokyi","species","50458","recombined as","Torrejonia sirokyi","species","50458","Tiffanian","","61.7","56.8","3351"
"166124","occ","13601","","14989","Picrodus canpacius","species","68068","","Picrodus canpacius","species","68068","Tiffanian","","61.7","56.8","14679"
"166145","occ","578","","14990","Nannodectes simpsoni","species","48975","","Nannodectes simpsoni","species","50865","Tiffanian","","61.7","56.8","6294"
"166163","occ","","","14992","Micromomys n. sp. fremdi","species","48517","","Micromomys fremdi","species","48517","Ti3","","61.7","56.8","1534"
"166165","occ","","","14992","Ignacius frugivorus","species","47353","","Ignacius frugivorus","species","47353","Ti3","","61.7","56.8","1526"
"166166","occ","580","","14992","Pronothodectes n. sp. gaoi","species","50861","","Pronothodectes gaoi","species","50861","Ti3","","61.7","56.8","1537"
"166167","occ","","","14992","Elphidotarsius n. sp. wightoni","species","46066","","Elphidotarsius wightoni","species","46066","Ti3","","61.7","56.8","1534"
"166168","occ","","","14992","Carpodaptes hazelae","species","44940","","Carpodaptes hazelae","species","44940","Ti3","","61.7","56.8","1526"
"166169","occ","581","","14992","Saxonella n. sp. naylori","species","51402","","Saxonella naylori","species","51402","Ti3","","61.7","56.8","1539"
"166170","occ","","","14992","Zanycteris paleocenus","species","52737","","Zanycteris paleocenus","species","52737","Ti3","","61.7","56.8","1534"
"166187","occ","","","14993","Plesiadapis anceps","species","50429","","Plesiadapis anceps","species","50429","Tiffanian","","61.7","56.8","1635"
"166202","occ","","","14995","Ignacius frugivorus","species","47353","","Ignacius frugivorus","species","47353","Tiffanian","","61.7","56.8","1536"
"166203","occ","21565","","14995","Plesiadapis churchilli","species","50430","","Plesiadapis churchilli","species","50430","Tiffanian","","61.7","56.8","1536"
"166204","occ","","","14995","Carpolestes n. sp. cygneus","species","44947","recombined as","Carpodaptes cygneus","species","44947","Tiffanian","","61.7","56.8","2997"
"166214","occ","589","","14997","Plesiadapis fodinatus","species","50434","","Plesiadapis fodinatus","species","50434","Tiffanian","","61.7","56.8","1635"
"166225","occ","593","","14999","Plesiadapis rex","species","50441","","Plesiadapis rex","species","52194","Tiffanian","","61.7","56.8","1635"
"166226","occ","","","14999","Navajovius kohlhaasae","species","49006","","Navajovius kohlhaasae","species","49006","Tiffanian","","61.7","56.8","1730"
"166247","occ","","","15000","Plesiadapis cf. fodinatus","species","50434","","Plesiadapis fodinatus","species","50434","Tiffanian","","61.7","56.8","1459"
"166256","occ","598","","15001","Plesiadapis rex","species","50441","","Plesiadapis rex","species","52194","Tiffanian","","61.7","56.8","1635"
"166257","occ","","","15001","Nannodectes simpsoni","species","48975","","Nannodectes simpsoni","species","50865","Tiffanian","","61.7","56.8","1635"
"166267","occ","","","15002","Plesiadapis anceps","species","50429","","Plesiadapis anceps","species","50429","Tiffanian","","61.7","56.8","1635"
"166278","occ","","","15006","Plesiadapis anceps","species","50429","","Plesiadapis anceps","species","50429","Tiffanian","","61.7","56.8","1983"
"166283","occ","","","15007","Plesiadapis churchilli","species","50430","","Plesiadapis churchilli","species","50430","Tiffanian","","61.7","56.8","1635"
"166290","occ","602","","15008","Plesiolestes problematicus","species","50457","","Plesiolestes problematicus","species","50457","Tiffanian","","61.7","56.8","6294"
"166291","occ","","","15008","Palaechthon cf. woodi","species","49622","","Palaechthon woodi","species","49622","Tiffanian","","61.7","56.8","1730"
"166292","occ","","","15008","Nannodectes intermedius","species","48974","","Nannodectes intermedius","species","50862","Tiffanian","","61.7","56.8","1671"
"166293","occ","13602","","15008","Picrodus canpacius","species","68068","","Picrodus canpacius","species","68068","Tiffanian","","61.7","56.8","14679"
"166295","occ","","","15010","Elphidotarsius russelli","species","46064","","Elphidotarsius russelli","species","46064","Tiffanian","","61.7","56.8","3871"
"166307","occ","","","15013","Plesiadapis praecursor","species","50440","","Plesiadapis praecursor","species","50440","Tiffanian","","61.7","56.8","829"
"166317","occ","","","15014","Nannodectes intermedius","species","48974","","Nannodectes intermedius","species","50862","Tiffanian","","61.7","56.8","829"
"166318","occ","","","15014","Plesiadapis praecursor","species","50440","","Plesiadapis praecursor","species","50440","Tiffanian","","61.7","56.8","829"
"166324","occ","","","15015","Nannodectes intermedius","species","48974","","Nannodectes intermedius","species","50862","Tiffanian","","61.7","56.8","829"
"166325","occ","","","15015","Plesiadapis praecursor","species","50440","","Plesiadapis praecursor","species","50440","Tiffanian","","61.7","56.8","829"
"166351","occ","","","15017","Plesiadapis rex","species","50441","","Plesiadapis rex","species","52194","Tiffanian","","61.7","56.8","2953"
"166352","occ","","","15017","Carpodaptes hazelae","species","44940","","Carpodaptes hazelae","species","44940","Tiffanian","","61.7","56.8","2953"
"166353","occ","","","15017","Ignacius frugivorus","species","47353","","Ignacius frugivorus","species","47353","Tiffanian","","61.7","56.8","2953"
"166354","occ","","","15017","Picrodus cf. silberlingi","species","50355","","Picrodus silberlingi","species","50355","Tiffanian","","61.7","56.8","2953"
"166374","occ","","","15018","Chiromyoides n. sp. caesor","species","45057","","Chiromyoides caesor","species","45057","Late Paleocene","","58.7","55.8","1632"
"166375","occ","","","15018","Plesiadapis churchilli","species","50430","","Plesiadapis churchilli","species","50430","Late Paleocene","","58.7","55.8","1635"
"166389","occ","616","","15024","Carpomegodon jepseni","species","44952","recombined as","Carpodaptes jepseni","species","44942","Late Paleocene","","58.7","55.8","6294"
"166390","occ","10010","","15024","Carpodaptes stonleyi","species","44945","","Carpodaptes stonleyi","species","44945","Late Paleocene","","58.7","55.8","7175"
"166391","occ","","","15024","Plesiadapis churchilli","species","50430","","Plesiadapis churchilli","species","50430","Late Paleocene","","58.7","55.8","1635"
"166416","occ","","","15025","Nannodectes intermedius","species","48974","","Nannodectes intermedius","species","50862","Tiffanian","","61.7","56.8","2165"
"166417","occ","","","15025","Plesiadapis n. sp. praecursor","species","50440","","Plesiadapis praecursor","species","50440","Tiffanian","","61.7","56.8","2165"
"166419","occ","","","15025","Elphidotarsius russelli","species","46064","","Elphidotarsius russelli","species","46064","Tiffanian","","61.7","56.8","2164"
"166420","occ","","","15025","Picrodus silberlingi","species","50355","","Picrodus silberlingi","species","50355","Tiffanian","","61.7","56.8","2164"
"166437","occ","","","15026","Plesiadapis praecursor","species","50440","","Plesiadapis praecursor","species","50440","Ti1","","61.7","56.8","6200"
"166443","occ","","","15028","Plesiadapis fodinatus","species","50434","","Plesiadapis fodinatus","species","50434","Clarkforkian","","56.8","55.8","1635"
"166447","occ","","","15029","Carpolestes dubius","species","44948","","Carpolestes dubius","species","44948","Tiffanian","","61.7","56.8","2947"
"166448","occ","","","15030","Elphidotarsius russelli","species","46064","","Elphidotarsius russelli","species","46064","Tiffanian","","61.7","56.8","3871"
"166450","occ","","","15031","Plesiadapis rex","species","50441","","Plesiadapis rex","species","52194","Tiffanian","","61.7","56.8","1635"
"166460","occ","","","15032","Plesiadapis fodinatus","species","50434","","Plesiadapis fodinatus","species","50434","Tiffanian","","61.7","56.8","3020"
"166461","occ","","","15032","Carpolestes dubius","species","44948","","Carpolestes dubius","species","44948","Tiffanian","","61.7","56.8","3020"
"166469","occ","","","15033","Plesiadapis n. sp. churchilli","species","50430","","Plesiadapis churchilli","species","50430","Tiffanian","","61.7","56.8","1634"
"166470","occ","630","","15033","Carpomegodon jepseni ?","species","44952","recombined as","Carpodaptes jepseni","species","44942","Tiffanian","","61.7","56.8","6294"
"166483","occ","","","15034","Zanycteris paleocenus","species","52737","","Zanycteris paleocenus","species","52737","Tiffanian","","61.7","56.8","2536"
"166484","occ","","","15034","Paromomys ? depressidens","species","50015","","Paromomys depressidens","species","50015","Tiffanian","","61.7","56.8","2536"
"166485","occ","","","15034","Ignacius frugivorus","species","47353","","Ignacius frugivorus","species","47353","Tiffanian","","61.7","56.8","2536"
"166487","occ","","","15034","Plesiadapis rex","species","50441","","Plesiadapis rex","species","52194","Tiffanian","","61.7","56.8","2536"
"166499","occ","","","15035","Plesiadapis dubius","species","50432","","Plesiadapis dubius","species","49221","Tiffanian","Clarkforkian","61.7","55.8","2536"
"166518","occ","648","","15036","Plesiadapis churchilli","species","50430","","Plesiadapis churchilli","species","50430","Tiffanian","","61.7","56.8","1635"
"166519","occ","649","","15036","Ignacius frugivorus","species","47353","","Ignacius frugivorus","species","47353","Tiffanian","","61.7","56.8","6294"
"166530","occ","","","15037","Plesiadapis n. sp. rex","species","50441","","Plesiadapis rex","species","52194","Tiffanian","","61.7","56.8","3144"
"166540","occ","","","15039","Paromomys maturus","species","50016","","Paromomys maturus","species","50016","Tiffanian","","61.7","56.8","3144"
"166558","occ","","","15047","cf. Nannodectes intermedius","species","48974","","Nannodectes intermedius","species","50862","Tiffanian","","61.7","56.8","2916"
"166561","occ","","","15047","Picrodus cf. silberlingi","species","50355","","Picrodus silberlingi","species","50355","Tiffanian","","61.7","56.8","2916"
"166588","occ","","","15048","Ignacius frugivorus","species","47353","","Ignacius frugivorus","species","47353","Tiffanian","","61.7","56.8","3717"
"166589","occ","670","","15048","Dillerlemur pagei","species","45739","","Dillerlemur pagei","species","50330","Tiffanian","","61.7","56.8","6294"
"166591","occ","","","15048","Plesiadapis cf. churchilli","species","50430","","Plesiadapis churchilli","species","50430","Tiffanian","","61.7","56.8","3717"
"166592","occ","","","15048","Nannodectes cf. gidleyi","species","48973","","Nannodectes gidleyi","species","49222","Tiffanian","","61.7","56.8","3717"
"166593","occ","","","15048","Nannodectes cf. simpsoni","species","48975","","Nannodectes simpsoni","species","50865","Tiffanian","","61.7","56.8","3717"
"166622","occ","","","15049","Micromomys n. sp. silvercouleei","species","48518","","Micromomys silvercouleei","species","48518","Tiffanian","","61.7","56.8","2953"
"166623","occ","","","15049","Plesiadapis n. sp. fodinatus","species","50434","","Plesiadapis fodinatus","species","50434","Tiffanian","","61.7","56.8","2953"
"166624","occ","","","15049","Carpolestes n. sp. dubius","species","44948","","Carpolestes dubius","species","44948","Tiffanian","","61.7","56.8","2953"
"166625","occ","679","","15049","Dillerlemur pagei","species","45739","","Dillerlemur pagei","species","50330","Tiffanian","","61.7","56.8","6294"
"166657","occ","","","15057","Plesiadapis fodinatus","species","50434","","Plesiadapis fodinatus","species","50434","Tiffanian","","61.7","56.8","2953"
"166659","occ","691","","15058","Plesiadapis gingerichi","species","50436","","Plesiadapis gingerichi","species","50436","Tiffanian","","61.7","56.8","6294"
"166661","occ","","","15060","Plesiadapis rex","species","50441","","Plesiadapis rex","species","52194","Tiffanian","","61.7","56.8","1641"
"166662","occ","","","15061","Plesiadapis anceps","species","50429","","Plesiadapis anceps","species","50429","Tiffanian","","61.7","56.8","1163"
"166664","occ","","","15062","Plesiadapis anceps","species","50429","","Plesiadapis anceps","species","50429","Tiffanian","","61.7","56.8","3401"
"166680","occ","","","15064","Plesiadapis n. sp. anceps","species","50429","","Plesiadapis anceps","species","50429","Tiffanian","","61.7","56.8","2164"
"166681","occ","","","15064","Ignacius frugivorus","species","47353","","Ignacius frugivorus","species","47353","Tiffanian","","61.7","56.8","2164"
"166682","occ","","","15064","Carpodaptes n. sp. hazelae","species","44940","","Carpodaptes hazelae","species","44940","Tiffanian","","61.7","56.8","2164"
"166693","occ","","","15065","Carpolestes dubius","species","44948","","Carpolestes dubius","species","44948","Tiffanian","","61.7","56.8","2947"
"166694","occ","","","15065","Plesiadapis fodinatus","species","50434","","Plesiadapis fodinatus","species","50434","Tiffanian","","61.7","56.8","1635"
"166696","occ","","","15065","Micromomys silvercouleei","species","48518","","Micromomys silvercouleei","species","48518","Tiffanian","","61.7","56.8","1730"
"166698","occ","696","","15065","Dillerlemur pagei","species","45739","","Dillerlemur pagei","species","50330","Tiffanian","","61.7","56.8","6294"
"166720","occ","","","15067","Nannodectes n. sp. intermedius","species","48974","","Nannodectes intermedius","species","50862","Tiffanian","","61.7","56.8","1730"
"166722","occ","","","15067","Palenochtha cf. minor","species","49718","","Palenochtha minor","species","49618","Tiffanian","","61.7","56.8","1730"
"166723","occ","","","15067","Palaechthon woodi","species","49622","","Palaechthon woodi","species","49622","Tiffanian","","61.7","56.8","1730"
"166724","occ","","","15067","Palaechthon cf. alticuspis","species","49617","","Palaechthon alticuspis","species","49617","Tiffanian","","61.7","56.8","1730"
"166725","occ","","","15067","Plesiolestes cf. problematicus","species","50457","","Plesiolestes problematicus","species","50457","Tiffanian","","61.7","56.8","1730"
"166726","occ","","","15067","Torrejonia sirokyi","species","52402","","Torrejonia sirokyi","species","50458","Tiffanian","","61.7","56.8","1730"
"166727","occ","","","15067","Paromomys cf. depressidens","species","50015","","Paromomys depressidens","species","50015","Tiffanian","","61.7","56.8","1730"
"166728","occ","","","15067","Ignacius fremontensis","species","47352","","Ignacius fremontensis","species","50325","Tiffanian","","61.7","56.8","1730"
"166729","occ","","","15067","Ignacius cf. frugivorus","species","47353","","Ignacius frugivorus","species","47353","Tiffanian","","61.7","56.8","1730"
"166730","occ","","","15067","Elphidotarsius shotgunensis","species","46065","","Elphidotarsius shotgunensis","species","46065","Tiffanian","","61.7","56.8","1730"
"166731","occ","","","15067","Carpodaptes cf. hazelae","species","44940","","Carpodaptes hazelae","species","44940","Tiffanian","","61.7","56.8","1730"
"166732","occ","13603","","15067","Picrodus canpacius","species","68068","","Picrodus canpacius","species","68068","Tiffanian","","61.7","56.8","14679"
"166746","occ","","","15068","Carpolestes dubius","species","44948","","Carpolestes dubius","species","44948","Tiffanian","","61.7","56.8","2947"
"166771","occ","","","15072","Arctodontomys simplicidens","species","44272","","Arctodontomys simplicidens","species","48558","Clarkforkian","","56.8","55.8","3643"
"166773","occ","26840","","15072","Tinimomys n. sp. tribos","species","232227","","Tinimomys tribos","species","232227","Clarkforkian","","56.8","55.8","41198"
"166774","occ","26841","","15072","Dryomomys n. sp. dulcifer","species","232226","","Dryomomys dulcifer","species","232226","Clarkforkian","","56.8","55.8","41198"
"166775","occ","","","15072","Plesiadapis dubius","species","50432","","Plesiadapis dubius","species","49221","Clarkforkian","","56.8","55.8","2953"
"166777","occ","","","15072","Carpolestes nigridens","species","44950","","Carpolestes nigridens","species","44950","Clarkforkian","","56.8","55.8","2953"
"166778","occ","714","","15072","Dillerlemur cf. pagei","species","45739","","Dillerlemur pagei","species","50330","Clarkforkian","","56.8","55.8","6294"
"166779","occ","","","15072","Phenacolemur cf. simonsi","species","50333","","Phenacolemur simonsi","species","50333","Clarkforkian","","56.8","55.8","2953"
"166798","occ","721","","15075","Plesiadapis dubius","species","50432","","Plesiadapis dubius","species","49221","Clarkforkian","","56.8","55.8","6294"
"166799","occ","","","15075","Plesiadapis cf. cookei","species","50431","","Plesiadapis cookei","species","50431","Clarkforkian","","56.8","55.8","4268"
"166829","occ","","","15079","Chiromyoides potior","species","45060","","Chiromyoides potior","species","45060","Clarkforkian","","56.8","55.8","2953"
"166830","occ","739","","15079","Dillerlemur pagei","species","45739","","Dillerlemur pagei","species","50330","Clarkforkian","","56.8","55.8","2953"
"166831","occ","","","15079","Carpolestes n. sp. nigridens","species","44950","","Carpolestes nigridens","species","44950","Clarkforkian","","56.8","55.8","2993"
"166841","occ","","","15080","Plesiadapis cookei","species","50431","","Plesiadapis cookei","species","50431","Clarkforkian","","56.8","55.8","2953"
"166842","occ","","","15080","Plesiadapis cf. dubius","species","50432","","Plesiadapis dubius","species","49221","Clarkforkian","","56.8","55.8","2953"
"166843","occ","","","15080","Carpolestes cf. nigridens","species","44950","","Carpolestes nigridens","species","44950","Clarkforkian","","56.8","55.8","2953"
"166857","occ","","","15081","Tinimomys graybulliensis","species","52321","","Tinimomys graybulliensis","species","52321","Clarkforkian","","56.8","55.8","1656"
"166858","occ","748","","15081","Carpolestes n. sp. simpsoni","species","44951","","Carpolestes simpsoni","species","44951","Clarkforkian","","56.8","55.8","1099"
"166866","occ","","","15082","Arctodontomys simplicidens","species","44272","","Arctodontomys simplicidens","species","48558","Late Paleocene","","58.7","55.8","1728"
